coordinate_X,coordinate_Y,rssi_Value,rolling_mean_rssi,zone
0.0,2.0,-75,-75.8125,Social
0.0,2.0,-75,-75.0,Social
0.0,2.0,-76,-75.5,Social
0.0,2.0,-76,-75.66666666666667,Social
0.0,2.0,-76,-75.75,Social
0.0,2.0,-75,-75.6,Social
0.0,2.0,-75,-75.5,Social
0.0,2.0,-75,-75.42857142857143,Social
0.0,2.0,-75,-75.375,Social
0.0,2.0,-76,-75.44444444444444,Social
0.0,2.0,-75,-75.4,Social
0.0,2.0,-76,-75.45454545454545,Social
0.0,2.0,-76,-75.5,Social
0.0,2.0,-75,-75.46153846153847,Social
0.0,2.0,-76,-75.5,Social
0.0,2.0,-75,-75.46666666666667,Social
0.0,2.0,-73,-75.3125,Social
0.0,2.0,-73,-75.17647058823529,Social
0.0,2.0,-73,-75.05555555555556,Social
0.0,2.0,-73,-74.94736842105263,Social
0.0,2.0,-73,-74.85,Social
0.0,2.0,-73,-74.76190476190476,Social
0.0,2.0,-73,-74.68181818181819,Social
0.0,2.0,-73,-74.6086956521739,Social
0.0,2.0,-73,-74.54166666666667,Social
0.0,2.0,-73,-74.48,Social
0.0,2.0,-73,-74.42307692307692,Social
0.0,2.0,-73,-74.37037037037037,Social
0.0,2.0,-73,-74.32142857142857,Social
0.0,2.0,-73,-74.27586206896552,Social
0.0,2.0,-73,-74.23333333333333,Social
0.0,2.0,-73,-74.19354838709677,Social
0.0,2.0,-73,-73.0,Social
0.0,2.0,-73,-73.0,Social
0.0,2.0,-73,-73.0,Social
0.0,2.0,-73,-73.0,Social
0.0,2.0,-73,-73.0,Social
0.0,2.0,-73,-73.0,Social
0.0,2.0,-73,-73.0,Social
0.0,2.0,-73,-73.0,Social
0.0,2.0,-73,-73.0,Social
0.0,2.0,-73,-73.0,Social
0.0,2.0,-76,-73.27272727272727,Social
0.0,2.0,-76,-73.5,Social
0.0,2.0,-76,-73.6923076923077,Social
0.0,2.0,-76,-73.85714285714286,Social
0.0,2.0,-76,-74.0,Social
0.0,2.0,-76,-74.125,Social
0.0,2.0,-76,-74.23529411764706,Social
0.0,2.0,-76,-74.33333333333333,Social
0.0,2.0,-76,-74.42105263157895,Social
0.0,2.0,-76,-74.5,Social
0.0,2.0,-76,-74.57142857142857,Social
0.0,2.0,-76,-74.63636363636364,Social
0.0,2.0,-76,-74.69565217391305,Social
0.0,2.0,-76,-74.75,Social
0.0,2.0,-76,-74.8,Social
0.0,2.0,-76,-74.84615384615384,Social
0.0,2.0,-76,-74.88888888888889,Social
0.0,2.0,-76,-74.92857142857143,Social
0.0,2.0,-76,-74.96551724137932,Social
0.0,2.0,-76,-75.0,Social
0.0,2.0,-76,-75.03225806451613,Social
0.0,2.0,-76,-75.0625,Social
0.0,2.0,-75,-75.0,Social
0.0,2.0,-75,-75.0,Social
0.0,2.0,-76,-75.33333333333333,Social
0.0,2.0,-76,-75.5,Social
0.0,2.0,-76,-75.6,Social
0.0,2.0,-76,-75.66666666666667,Social
0.0,2.0,-76,-75.71428571428571,Social
0.0,2.0,-75,-75.625,Social
0.0,2.0,-75,-75.55555555555556,Social
0.0,2.0,-75,-75.5,Social
0.0,2.0,-75,-75.45454545454545,Social
0.0,2.0,-75,-75.41666666666667,Social
0.0,2.0,-75,-75.38461538461539,Social
0.0,2.0,-75,-75.35714285714286,Social
0.0,2.0,-75,-75.33333333333333,Social
0.0,2.0,-75,-75.3125,Social
0.0,2.0,-75,-75.29411764705883,Social
0.0,2.0,-75,-75.27777777777777,Social
0.0,2.0,-75,-75.26315789473684,Social
0.0,2.0,-75,-75.25,Social
0.0,2.0,-75,-75.23809523809524,Social
0.0,2.0,-76,-75.27272727272727,Social
0.0,2.0,-75,-75.26086956521739,Social
0.0,2.0,-76,-75.29166666666667,Social
0.0,2.0,-76,-75.32,Social
0.0,2.0,-76,-75.34615384615384,Social
0.0,2.0,-76,-75.37037037037037,Social
0.0,2.0,-75,-75.35714285714286,Social
0.0,2.0,-73,-75.27586206896552,Social
0.0,2.0,-73,-75.2,Social
0.0,2.0,-73,-73.0,Social
0.0,2.0,-73,-73.0,Social
0.0,2.0,-73,-73.0,Social
0.0,2.0,-73,-73.0,Social
0.0,2.0,-73,-73.0,Social
0.0,2.0,-73,-73.0,Social
0.0,2.0,-73,-73.0,Social
0.0,2.0,-73,-73.0,Social
0.0,2.0,-73,-73.0,Social
0.0,2.0,-73,-73.0,Social
0.0,2.0,-73,-73.0,Social
0.0,2.0,-73,-73.0,Social
0.0,2.0,-75,-73.15384615384616,Social
0.0,2.0,-73,-73.14285714285714,Social
0.0,2.0,-73,-73.13333333333334,Social
0.0,2.0,-73,-73.125,Social
0.0,2.0,-73,-73.11764705882354,Social
0.0,2.0,-73,-73.11111111111111,Social
0.0,2.0,-73,-73.10526315789474,Social
0.0,2.0,-73,-73.1,Social
0.0,2.0,-73,-73.0952380952381,Social
0.0,2.0,-73,-73.0909090909091,Social
0.0,2.0,-73,-73.08695652173913,Social
0.0,2.0,-76,-73.20833333333333,Social
0.0,2.0,-76,-73.32,Social
0.0,2.0,-76,-73.42307692307692,Social
0.0,2.0,-76,-73.51851851851852,Social
0.0,2.0,-76,-73.60714285714286,Social
0.0,2.0,-76,-73.6896551724138,Social
0.0,2.0,-76,-73.76666666666667,Social
0.0,2.0,-76,-73.83870967741936,Social
0.0,2.0,-76,-76.0,Social
0.0,2.0,-76,-76.0,Social
0.0,2.0,-76,-76.0,Social
0.0,2.0,-76,-76.0,Social
0.0,2.0,-76,-76.0,Social
0.0,2.0,-76,-76.0,Social
0.0,2.0,-76,-76.0,Social
0.0,2.0,-76,-76.0,Social
0.0,2.0,-76,-76.0,Social
0.0,2.0,-75,-75.9,Social
0.0,2.0,-75,-75.81818181818181,Social
0.0,2.0,-75,-75.75,Social
0.0,2.0,-76,-75.76923076923077,Social
0.0,2.0,-75,-75.71428571428571,Social
0.0,2.0,-75,-75.66666666666667,Social
0.0,2.0,-75,-75.625,Social
0.0,2.0,-75,-75.58823529411765,Social
0.0,2.0,-75,-75.55555555555556,Social
0.0,2.0,-76,-75.57894736842105,Social
0.0,2.0,-76,-75.6,Social
0.0,2.0,-74,-75.52380952380952,Social
0.0,2.0,-75,-75.5,Social
0.0,2.0,-74,-75.43478260869566,Social
0.0,2.0,-75,-75.41666666666667,Social
0.0,2.0,-74,-75.36,Social
0.0,2.0,-75,-75.34615384615384,Social
0.0,2.0,-74,-75.29629629629629,Social
0.0,2.0,-75,-75.28571428571429,Social
0.0,2.0,-75,-75.27586206896552,Social
0.0,2.0,-76,-75.3,Social
0.0,2.0,-76,-75.3225806451613,Social
0.0,2.0,-75,-75.0,Social
0.0,2.0,-75,-75.0,Social
0.0,2.0,-76,-75.33333333333333,Social
0.0,2.0,-76,-75.5,Social
0.0,2.0,-76,-75.6,Social
0.0,2.0,-76,-75.66666666666667,Social
0.0,2.0,-76,-75.71428571428571,Social
0.0,2.0,-76,-75.75,Social
0.0,2.0,-76,-75.77777777777777,Social
0.0,2.0,-76,-75.8,Social
0.0,2.0,-73,-75.54545454545455,Social
0.0,2.0,-73,-75.33333333333333,Social
0.0,2.0,-73,-75.15384615384616,Social
0.0,2.0,-73,-75.0,Social
0.0,2.0,-74,-74.93333333333334,Social
0.0,2.0,-74,-74.875,Social
0.0,2.0,-73,-74.76470588235294,Social
0.0,2.0,-73,-74.66666666666667,Social
0.0,2.0,-73,-74.57894736842105,Social
0.0,2.0,-73,-74.5,Social
0.0,2.0,-73,-74.42857142857143,Social
0.0,2.0,-74,-74.4090909090909,Social
0.0,2.0,-74,-74.3913043478261,Social
0.0,2.0,-74,-74.375,Social
0.0,2.0,-73,-74.32,Social
0.0,2.0,-73,-74.26923076923077,Social
0.0,2.0,-73,-74.22222222222223,Social
0.0,2.0,-74,-74.21428571428571,Social
0.0,2.0,-73,-74.17241379310344,Social
0.0,2.0,-73,-73.0,Social
0.0,2.0,-72,-72.5,Social
0.0,2.0,-73,-72.66666666666667,Social
0.0,2.0,-74,-73.0,Social
0.0,2.0,-72,-72.8,Social
0.0,2.0,-72,-72.66666666666667,Social
0.0,2.0,-73,-72.71428571428571,Social
0.0,2.0,-76,-73.125,Social
0.0,2.0,-77,-73.55555555555556,Social
0.0,2.0,-76,-73.8,Social
0.0,2.0,-76,-74.0,Social
0.0,2.0,-76,-74.16666666666667,Social
0.0,2.0,-76,-74.3076923076923,Social
0.0,2.0,-76,-74.42857142857143,Social
0.0,2.0,-75,-74.46666666666667,Social
0.0,2.0,-76,-74.5625,Social
0.0,2.0,-77,-74.70588235294117,Social
0.0,2.0,-76,-74.77777777777777,Social
0.0,2.0,-74,-74.73684210526316,Social
0.0,2.0,-75,-74.75,Social
0.0,2.0,-75,-74.76190476190476,Social
0.0,2.0,-74,-74.72727272727273,Social
0.0,2.0,-74,-74.69565217391305,Social
0.0,2.0,-74,-74.66666666666667,Social
0.0,2.0,-75,-74.68,Social
0.0,2.0,-74,-74.65384615384616,Social
0.0,2.0,-75,-74.66666666666667,Social
0.0,2.0,-75,-74.67857142857143,Social
0.0,2.0,-75,-74.6896551724138,Social
0.0,2.0,-75,-74.7,Social
0.0,2.0,-74,-74.6774193548387,Social
0.0,2.0,-74,-74.65625,Social
0.0,2.0,-74,-74.0,Social
0.0,2.0,-75,-74.5,Social
0.0,2.0,-75,-74.66666666666667,Social
0.0,2.0,-75,-74.75,Social
0.0,2.0,-75,-74.8,Social
0.0,2.0,-75,-74.83333333333333,Social
0.0,2.0,-75,-74.85714285714286,Social
0.0,2.0,-75,-74.875,Social
0.0,2.0,-75,-74.88888888888889,Social
0.0,2.0,-75,-74.9,Social
0.0,2.0,-75,-74.9090909090909,Social
0.0,2.0,-74,-74.83333333333333,Social
0.0,2.0,-75,-74.84615384615384,Social
0.0,2.0,-75,-74.85714285714286,Social
0.0,2.0,-75,-74.86666666666666,Social
0.0,2.0,-76,-74.9375,Social
0.0,2.0,-76,-75.0,Social
0.0,2.0,-75,-75.0,Social
0.0,2.0,-74,-74.94736842105263,Social
0.0,2.0,-76,-75.0,Social
0.0,2.0,-74,-74.95238095238095,Social
0.0,2.0,-76,-75.0,Social
0.0,2.0,-75,-75.0,Social
0.0,2.0,-76,-75.04166666666667,Social
0.0,2.0,-76,-75.08,Social
0.0,2.0,-76,-75.11538461538461,Social
0.0,2.0,-76,-75.14814814814815,Social
0.0,2.0,-72,-75.03571428571429,Social
0.0,2.0,-72,-74.93103448275862,Social
0.0,2.0,-73,-74.86666666666666,Social
0.0,2.0,-74,-74.83870967741936,Social
0.0,2.0,-73,-73.0,Social
0.0,2.0,-73,-73.0,Social
0.0,2.0,-74,-73.33333333333333,Social
0.0,2.0,-73,-73.25,Social
0.0,2.0,-73,-73.2,Social
0.0,2.0,-74,-73.33333333333333,Social
0.0,2.0,-73,-73.28571428571429,Social
0.0,2.0,-74,-73.375,Social
0.0,2.0,-74,-73.44444444444444,Social
0.0,2.0,-74,-73.5,Social
0.0,2.0,-73,-73.45454545454545,Social
0.0,2.0,-73,-73.41666666666667,Social
0.0,2.0,-73,-73.38461538461539,Social
0.0,2.0,-74,-73.42857142857143,Social
0.0,2.0,-73,-73.4,Social
0.0,2.0,-73,-73.375,Social
0.0,2.0,-73,-73.3529411764706,Social
0.0,2.0,-72,-73.27777777777777,Social
0.0,2.0,-72,-73.21052631578948,Social
0.0,2.0,-73,-73.2,Social
0.0,2.0,-76,-73.33333333333333,Social
0.0,2.0,-75,-73.4090909090909,Social
0.0,2.0,-76,-73.52173913043478,Social
0.0,2.0,-75,-73.58333333333333,Social
0.0,2.0,-75,-73.64,Social
0.0,2.0,-75,-73.6923076923077,Social
0.0,2.0,-74,-73.70370370370371,Social
0.0,2.0,-75,-73.75,Social
0.0,2.0,-75,-73.79310344827586,Social
0.0,2.0,-75,-73.83333333333333,Social
0.0,2.0,-75,-75.0,Social
0.0,2.0,-76,-75.5,Social
0.0,2.0,-75,-75.33333333333333,Social
0.0,2.0,-76,-75.5,Social
0.0,2.0,-76,-75.6,Social
0.0,2.0,-76,-75.66666666666667,Social
0.0,2.0,-76,-75.71428571428571,Social
0.0,2.0,-76,-75.75,Social
0.0,2.0,-76,-75.77777777777777,Social
0.0,2.0,-76,-75.8,Social
0.0,2.0,-76,-75.81818181818181,Social
0.0,2.0,-75,-75.75,Social
0.0,2.0,-75,-75.6923076923077,Social
0.0,2.0,-75,-75.64285714285714,Social
0.0,2.0,-76,-75.66666666666667,Social
0.0,2.0,-76,-75.6875,Social
0.0,2.0,-76,-75.70588235294117,Social
0.0,2.0,-75,-75.66666666666667,Social
0.0,2.0,-76,-75.6842105263158,Social
0.0,2.0,-76,-75.7,Social
0.0,2.0,-73,-75.57142857142857,Social
0.0,2.0,-75,-75.54545454545455,Social
0.0,2.0,-75,-75.52173913043478,Social
0.0,2.0,-75,-75.5,Social
0.0,2.0,-76,-75.52,Social
0.0,2.0,-76,-75.53846153846153,Social
0.0,2.0,-76,-75.55555555555556,Social
0.0,2.0,-76,-75.57142857142857,Social
0.0,2.0,-76,-75.58620689655173,Social
0.0,2.0,-75,-75.56666666666666,Social
0.0,2.0,-76,-75.58064516129032,Social
0.0,2.0,-76,-75.59375,Social
0.0,2.0,-76,-76.0,Social
0.0,2.0,-76,-76.0,Social
0.0,2.0,-75,-75.66666666666667,Social
0.0,2.0,-76,-75.75,Social
0.0,2.0,-75,-75.6,Social
0.0,2.0,-76,-75.66666666666667,Social
0.0,2.0,-76,-75.71428571428571,Social
0.0,2.0,-76,-75.75,Social
0.0,2.0,-75,-75.66666666666667,Social
0.0,2.0,-76,-75.7,Social
0.0,2.0,-75,-75.63636363636364,Social
0.0,2.0,-73,-75.41666666666667,Social
0.0,2.0,-73,-75.23076923076923,Social
0.0,2.0,-73,-75.07142857142857,Social
0.0,2.0,-73,-74.93333333333334,Social
0.0,2.0,-73,-74.8125,Social
0.0,2.0,-73,-74.70588235294117,Social
0.0,2.0,-73,-74.61111111111111,Social
0.0,2.0,-73,-74.52631578947368,Social
0.0,2.0,-73,-74.45,Social
0.0,2.0,-73,-74.38095238095238,Social
0.0,2.0,-73,-74.31818181818181,Social
0.0,2.0,-73,-74.26086956521739,Social
0.0,2.0,-73,-74.20833333333333,Social
0.0,2.0,-73,-74.16,Social
0.0,2.0,-73,-74.11538461538461,Social
0.0,2.0,-73,-74.07407407407408,Social
0.0,2.0,-73,-74.03571428571429,Social
0.0,2.0,-73,-74.0,Social
0.0,2.0,-73,-73.96666666666667,Social
0.0,2.0,-73,-73.93548387096774,Social
0.0,2.0,-73,-73.0,Social
0.0,2.0,-73,-73.0,Social
0.0,2.0,-73,-73.0,Social
0.0,2.0,-73,-73.0,Social
0.0,2.0,-73,-73.0,Social
0.0,2.0,-76,-73.5,Social
0.0,2.0,-76,-73.85714285714286,Social
0.0,2.0,-76,-74.125,Social
0.0,2.0,-76,-74.33333333333333,Social
0.0,2.0,-76,-74.5,Social
0.0,2.0,-76,-74.63636363636364,Social
0.0,2.0,-75,-74.66666666666667,Social
0.0,2.0,-76,-74.76923076923077,Social
0.0,2.0,-76,-74.85714285714286,Social
0.0,2.0,-76,-74.93333333333334,Social
0.0,2.0,-76,-75.0,Social
0.0,2.0,-76,-75.05882352941177,Social
0.0,2.0,-76,-75.11111111111111,Social
0.0,2.0,-76,-75.15789473684211,Social
0.0,2.0,-76,-75.2,Social
0.0,2.0,-76,-75.23809523809524,Social
0.0,2.0,-76,-75.27272727272727,Social
0.0,2.0,-76,-75.30434782608695,Social
0.0,2.0,-76,-75.33333333333333,Social
0.0,2.0,-75,-75.32,Social
0.0,2.0,-76,-75.34615384615384,Social
0.0,2.0,-76,-75.37037037037037,Social
0.0,2.0,-76,-75.39285714285714,Social
0.0,2.0,-76,-75.41379310344827,Social
0.0,2.0,-76,-75.43333333333334,Social
0.0,2.0,-76,-75.45161290322581,Social
0.0,2.0,-76,-75.46875,Social
0.0,2.0,-76,-76.0,Social
0.0,2.0,-76,-76.0,Social
0.0,2.0,-76,-76.0,Social
0.0,2.0,-76,-76.0,Social
0.0,2.0,-76,-76.0,Social
0.0,2.0,-76,-76.0,Social
0.0,2.0,-76,-76.0,Social
0.0,2.0,-75,-75.875,Social
0.0,2.0,-76,-75.88888888888889,Social
0.0,2.0,-76,-75.9,Social
0.0,2.0,-76,-75.9090909090909,Social
0.0,2.0,-76,-75.91666666666667,Social
0.0,2.0,-73,-75.6923076923077,Social
0.0,2.0,-76,-75.71428571428571,Social
0.0,2.0,-75,-75.66666666666667,Social
0.0,2.0,-75,-75.625,Social
0.0,2.0,-74,-75.52941176470588,Social
0.0,2.0,-75,-75.5,Social
0.0,2.0,-75,-75.47368421052632,Social
0.0,2.0,-75,-75.45,Social
0.0,2.0,-75,-75.42857142857143,Social
0.0,2.0,-75,-75.4090909090909,Social
0.0,2.0,-75,-75.3913043478261,Social
0.0,2.0,-75,-75.375,Social
0.0,2.0,-76,-75.4,Social
0.0,2.0,-73,-75.3076923076923,Social
0.0,2.0,-73,-75.22222222222223,Social
0.0,2.0,-73,-75.14285714285714,Social
0.0,2.0,-73,-75.06896551724138,Social
0.0,2.0,-73,-75.0,Social
0.0,2.0,-74,-74.96774193548387,Social
0.0,2.0,-73,-74.90625,Social
0.0,2.0,-74,-74.0,Social
0.0,2.0,-74,-74.0,Social
0.0,2.0,-73,-73.66666666666667,Social
0.0,2.0,-73,-73.5,Social
0.0,2.0,-73,-73.4,Social
0.0,2.0,-73,-73.33333333333333,Social
0.0,2.0,-72,-73.14285714285714,Social
0.0,2.0,-73,-73.125,Social
0.0,2.0,-74,-73.22222222222223,Social
0.0,2.0,-73,-73.2,Social
0.0,2.0,-73,-73.18181818181819,Social
0.0,2.0,-73,-73.16666666666667,Social
0.0,2.0,-73,-73.15384615384616,Social
0.0,2.0,-72,-73.07142857142857,Social
0.0,2.0,-73,-73.06666666666666,Social
0.0,2.0,-73,-73.0625,Social
0.0,2.0,-73,-73.05882352941177,Social
0.0,2.0,-77,-73.27777777777777,Social
0.0,2.0,-76,-73.42105263157895,Social
0.0,2.0,-76,-73.55,Social
0.0,2.0,-76,-73.66666666666667,Social
0.0,2.0,-73,-73.63636363636364,Social
0.0,2.0,-76,-73.73913043478261,Social
0.0,2.0,-75,-73.79166666666667,Social
0.0,2.0,-76,-73.88,Social
0.0,2.0,-75,-73.92307692307692,Social
0.0,2.0,-76,-74.0,Social
0.0,2.0,-77,-74.10714285714286,Social
0.0,2.0,-77,-74.20689655172414,Social
0.0,2.0,-76,-74.26666666666667,Social
0.0,2.0,-76,-76.0,Social
0.0,2.0,-76,-76.0,Social
0.0,2.0,-76,-76.0,Social
0.0,2.0,-77,-76.25,Social
0.0,2.0,-76,-76.2,Social
0.0,2.0,-76,-76.16666666666667,Social
0.0,2.0,-76,-76.14285714285714,Social
0.0,2.0,-76,-76.125,Social
0.0,2.0,-76,-76.11111111111111,Social
0.0,2.0,-76,-76.1,Social
0.0,2.0,-76,-76.0909090909091,Social
0.0,2.0,-76,-76.08333333333333,Social
0.0,2.0,-76,-76.07692307692308,Social
0.0,2.0,-76,-76.07142857142857,Social
0.0,2.0,-76,-76.06666666666666,Social
0.0,2.0,-76,-76.0625,Social
0.0,2.0,-76,-76.05882352941177,Social
0.0,2.0,-75,-76.0,Social
0.0,2.0,-76,-76.0,Social
0.0,2.0,-75,-75.95,Social
0.0,2.0,-75,-75.9047619047619,Social
0.0,2.0,-75,-75.86363636363636,Social
0.0,2.0,-76,-75.8695652173913,Social
0.0,2.0,-75,-75.83333333333333,Social
0.0,2.0,-76,-75.84,Social
0.0,2.0,-75,-75.8076923076923,Social
0.0,2.0,-76,-75.81481481481481,Social
0.0,2.0,-76,-75.82142857142857,Social
0.0,2.0,-76,-75.82758620689656,Social
0.0,2.0,-76,-75.83333333333333,Social
0.0,2.0,-75,-75.80645161290323,Social
0.0,2.0,-76,-76.0,Social
0.0,2.0,-76,-76.0,Social
0.0,2.0,-76,-76.0,Social
0.0,2.0,-76,-76.0,Social
0.0,2.0,-76,-76.0,Social
0.0,2.0,-75,-75.83333333333333,Social
0.0,2.0,-76,-75.85714285714286,Social
0.0,2.0,-73,-75.5,Social
0.0,2.0,-73,-75.22222222222223,Social
0.0,2.0,-73,-75.0,Social
0.0,2.0,-73,-74.81818181818181,Social
0.0,2.0,-73,-74.66666666666667,Social
0.0,2.0,-73,-74.53846153846153,Social
0.0,2.0,-73,-74.42857142857143,Social
0.0,2.0,-73,-74.33333333333333,Social
0.0,2.0,-73,-74.25,Social
0.0,2.0,-73,-74.17647058823529,Social
0.0,2.0,-73,-74.11111111111111,Social
0.0,2.0,-73,-74.05263157894737,Social
0.0,2.0,-73,-74.0,Social
0.0,2.0,-73,-73.95238095238095,Social
0.0,2.0,-73,-73.9090909090909,Social
0.0,2.0,-73,-73.8695652173913,Social
0.0,2.0,-73,-73.83333333333333,Social
0.0,2.0,-73,-73.8,Social
0.0,2.0,-73,-73.76923076923077,Social
0.0,2.0,-73,-73.74074074074075,Social
0.0,2.0,-73,-73.71428571428571,Social
0.0,2.0,-73,-73.6896551724138,Social
0.0,2.0,-73,-73.66666666666667,Social
0.0,2.0,-73,-73.64516129032258,Social
0.0,2.0,-73,-73.0,Social
0.0,2.0,-76,-74.5,Social
0.0,2.0,-76,-75.0,Social
0.0,2.0,-76,-75.25,Social
0.0,2.0,-76,-75.4,Social
0.0,2.0,-76,-75.5,Social
0.0,2.0,-76,-75.57142857142857,Social
0.0,2.0,-75,-75.5,Social
0.0,2.0,-76,-75.55555555555556,Social
0.0,2.0,-76,-75.6,Social
0.0,2.0,-76,-75.63636363636364,Social
0.0,2.0,-76,-75.66666666666667,Social
0.0,2.0,-76,-75.6923076923077,Social
0.0,2.0,-76,-75.71428571428571,Social
0.0,2.0,-76,-75.73333333333333,Social
0.0,2.0,-76,-75.75,Social
0.0,2.0,-76,-75.76470588235294,Social
0.0,2.0,-76,-75.77777777777777,Social
0.0,2.0,-76,-75.78947368421052,Social
0.0,2.0,-76,-75.8,Social
0.0,2.0,-76,-75.80952380952381,Social
0.0,2.0,-76,-75.81818181818181,Social
0.0,2.0,-76,-75.82608695652173,Social
0.0,2.0,-76,-75.83333333333333,Social
0.0,2.0,-76,-75.84,Social
0.0,2.0,-76,-75.84615384615384,Social
0.0,2.0,-76,-75.85185185185185,Social
0.0,2.0,-76,-75.85714285714286,Social
0.0,2.0,-76,-75.86206896551724,Social
0.0,2.0,-75,-75.83333333333333,Social
0.0,2.0,-75,-75.80645161290323,Social
0.0,2.0,-75,-75.0,Social
0.0,2.0,-76,-75.5,Social
0.0,2.0,-75,-75.33333333333333,Social
0.0,2.0,-76,-75.5,Social
0.0,2.0,-75,-75.4,Social
0.0,2.0,-76,-75.5,Social
0.0,2.0,-76,-75.57142857142857,Social
0.0,2.0,-76,-75.625,Social
0.0,2.0,-76,-75.66666666666667,Social
0.0,2.0,-76,-75.7,Social
0.0,2.0,-76,-75.72727272727273,Social
0.0,2.0,-76,-75.75,Social
0.0,2.0,-76,-75.76923076923077,Social
0.0,2.0,-76,-75.78571428571429,Social
0.0,2.0,-76,-75.8,Social
0.0,2.0,-75,-75.75,Social
0.0,2.0,-76,-75.76470588235294,Social
0.0,2.0,-76,-75.77777777777777,Social
0.0,2.0,-76,-75.78947368421052,Social
0.0,2.0,-76,-75.8,Social
0.0,2.0,-75,-75.76190476190476,Social
0.0,2.0,-75,-75.72727272727273,Social
0.0,2.0,-73,-75.6086956521739,Social
0.0,2.0,-73,-75.5,Social
0.0,2.0,-73,-75.4,Social
0.0,2.0,-73,-75.3076923076923,Social
0.0,2.0,-73,-75.22222222222223,Social
0.0,2.0,-73,-75.14285714285714,Social
0.0,2.0,-73,-75.06896551724138,Social
0.0,2.0,-73,-75.0,Social
0.0,2.0,-73,-74.93548387096774,Social
0.0,2.0,-73,-74.875,Social
0.0,2.0,-73,-73.0,Social
0.0,2.0,-73,-73.0,Social
0.0,2.0,-73,-73.0,Social
0.0,2.0,-73,-73.0,Social
0.0,2.0,-73,-73.0,Social
0.0,2.0,-73,-73.0,Social
0.0,2.0,-73,-73.0,Social
0.0,2.0,-73,-73.0,Social
0.0,2.0,-73,-73.0,Social
0.0,2.0,-73,-73.0,Social
0.0,2.0,-73,-73.0,Social
0.0,2.0,-73,-73.0,Social
0.0,2.0,-73,-73.0,Social
0.0,2.0,-73,-73.0,Social
0.0,2.0,-74,-73.06666666666666,Social
0.0,2.0,-75,-73.1875,Social
0.0,2.0,-76,-73.3529411764706,Social
0.0,2.0,-76,-73.5,Social
0.0,2.0,-76,-73.63157894736842,Social
0.0,2.0,-75,-73.7,Social
0.0,2.0,-75,-73.76190476190476,Social
0.0,2.0,-75,-73.81818181818181,Social
0.0,2.0,-76,-73.91304347826087,Social
0.0,2.0,-76,-74.0,Social
0.0,2.0,-76,-74.08,Social
0.0,2.0,-76,-74.15384615384616,Social
0.0,2.0,-75,-74.18518518518519,Social
0.0,2.0,-75,-74.21428571428571,Social
0.0,2.0,-75,-74.24137931034483,Social
0.0,2.0,-75,-74.26666666666667,Social
0.0,2.0,-76,-76.0,Social
0.0,2.0,-74,-75.0,Social
0.0,2.0,-75,-75.0,Social
0.0,2.0,-76,-75.25,Social
0.0,2.0,-77,-75.6,Social
0.0,2.0,-76,-75.66666666666667,Social
0.0,2.0,-78,-76.0,Social
0.0,2.0,-78,-76.25,Social
0.0,2.0,-77,-76.33333333333333,Social
0.0,2.0,-80,-76.7,Social
0.0,2.0,-77,-76.72727272727273,Social
0.0,2.0,-77,-76.75,Social
0.0,2.0,-74,-76.53846153846153,Social
0.0,2.0,-74,-76.35714285714286,Social
0.0,2.0,-76,-76.33333333333333,Social
0.0,2.0,-75,-76.25,Social
0.0,2.0,-74,-76.11764705882354,Social
0.0,2.0,-74,-76.0,Social
0.0,2.0,-74,-75.89473684210526,Social
0.0,2.0,-76,-75.9,Social
0.0,2.0,-75,-75.85714285714286,Social
0.0,2.0,-72,-75.68181818181819,Social
0.0,2.0,-74,-75.6086956521739,Social
0.0,2.0,-74,-75.54166666666667,Social
0.0,2.0,-74,-75.48,Social
0.0,2.0,-75,-75.46153846153847,Social
0.0,2.0,-75,-75.44444444444444,Social
0.0,2.0,-75,-75.42857142857143,Social
0.0,2.0,-75,-75.41379310344827,Social
0.0,2.0,-75,-75.4,Social
0.0,2.0,-74,-75.35483870967742,Social
0.0,2.0,-73,-75.28125,Social
0.0,2.0,-76,-76.0,Social
0.0,2.0,-76,-76.0,Social
0.0,2.0,-73,-75.0,Social
0.0,2.0,-74,-74.75,Social
0.0,2.0,-74,-74.6,Social
0.0,2.0,-73,-74.33333333333333,Social
0.0,2.0,-73,-74.14285714285714,Social
0.0,2.0,-73,-74.0,Social
0.0,2.0,-74,-74.0,Social
0.0,2.0,-74,-74.0,Social
0.0,2.0,-73,-73.9090909090909,Social
0.0,2.0,-73,-73.83333333333333,Social
0.0,2.0,-72,-73.6923076923077,Social
0.0,2.0,-74,-73.71428571428571,Social
0.0,2.0,-73,-73.66666666666667,Social
0.0,2.0,-73,-73.625,Social
0.0,2.0,-73,-73.58823529411765,Social
0.0,2.0,-74,-73.61111111111111,Social
0.0,2.0,-73,-73.57894736842105,Social
0.0,2.0,-73,-73.55,Social
0.0,2.0,-73,-73.52380952380952,Social
0.0,2.0,-73,-73.5,Social
0.0,2.0,-73,-73.47826086956522,Social
0.0,2.0,-74,-73.5,Social
0.0,2.0,-72,-73.44,Social
0.0,2.0,-73,-73.42307692307692,Social
0.0,2.0,-73,-73.4074074074074,Social
0.0,2.0,-73,-73.39285714285714,Social
0.0,2.0,-73,-73.37931034482759,Social
0.0,2.0,-73,-73.36666666666666,Social
0.0,2.0,-76,-73.45161290322581,Social
0.0,2.0,-76,-76.0,Social
