,filename,place,floor,x,y,orientation,sample_id,timestamp,00:15:f9:6c:7a:e1,00:15:f9:6c:7a:e0,00:15:f9:6c:7a:e2,00:15:f9:6c:7a:d2,00:15:f9:6c:7a:d1,00:15:f9:6c:7a:d0,00:17:df:7d:70:51,00:15:f9:6c:7d:71,00:17:df:7d:70:52,00:17:df:7d:70:50,00:15:f9:6c:7d:70,00:15:f9:6c:7d:72,88:e3:ab:11:f4:ee,00:11:21:66:75:81,00:11:21:66:75:80,00:11:21:66:75:82,00:12:da:9e:32:31,00:12:da:9e:32:32,00:12:da:9e:32:30,00:11:21:6c:4e:71,00:11:21:6c:4e:72,00:11:21:6c:4e:70,00:12:80:17:ac:ae,00:15:f9:6c:7d:21,00:11:21:6c:50:e0,00:11:21:6c:50:e1,00:11:21:6c:50:e2,00:12:da:9e:31:91,00:15:f9:6c:7d:22,00:15:f9:6c:7d:20,00:0f:60:06:71:2e,00:1b:fc:22:43:4e,00:12:43:f1:c4:41,00:12:43:f1:c4:40,00:12:43:f1:c4:42,bc:14:01:9c:37:08,bc:14:01:9c:37:09,30:8d:99:64:aa:8d,b0:5b:67:c2:a0:16
276,"left-to-right-point(21.75,11.25).json",ed2.fct.unl.pt,2,21.75,11.25,23.507355,16,1461867526905,,,,,,,,-59.0,,,-59.0,-59.0,,,,,-67.0,-67.0,-67.0,-66.0,-66.0,-67.0,,-70.0,-73.0,-77.0,-76.0,,-70.0,-70.0,,,,,,,,,
277,"left-to-right-point(21.75,11.25).json",ed2.fct.unl.pt,2,21.75,11.25,23.507355,17,1461867526905,,,,,,,,-58.0,,,-60.0,-59.0,,,,,-67.0,-67.0,-68.0,-66.0,-65.0,-66.0,,-70.0,-78.0,-76.0,-73.0,,-70.0,-70.0,,,,,,,,,
278,"left-to-right-point(21.75,11.25).json",ed2.fct.unl.pt,2,21.75,11.25,23.507355,18,1461867526905,,,,,,,,-58.0,,,-58.0,-58.0,,,,,-81.0,-80.0,-80.0,-69.0,-68.0,-69.0,,-69.0,-78.0,-77.0,-77.0,,-70.0,-67.0,,,,,,,,,
279,"left-to-right-point(21.75,11.25).json",ed2.fct.unl.pt,2,21.75,11.25,23.507355,19,1461867526905,,,,,,,,-56.0,,,-57.0,-56.0,,,,,-70.0,-65.0,-70.0,-64.0,-65.0,-65.0,,-70.0,-74.0,-77.0,-77.0,,-70.0,-68.0,,,,,,,,,
280,"left-to-right-point(23.75,11.25).json",ed2.fct.unl.pt,2,23.75,11.25,55.79886,0,1461867632101,,,,,,,,-66.0,,,-67.0,-66.0,,,,-88.0,-65.0,-65.0,-65.0,-57.0,-57.0,-58.0,,-67.0,-76.0,-76.0,-76.0,,-67.0,-67.0,,-90.0,,,,,,,
281,"left-to-right-point(23.75,11.25).json",ed2.fct.unl.pt,2,23.75,11.25,55.79886,1,1461867632101,,,,,,,,-62.0,,,-61.0,-57.0,,,,,-72.0,-72.0,-72.0,-57.0,-56.0,-58.0,,-66.0,-76.0,-78.0,-76.0,,-67.0,-67.0,,-90.0,,,,,,,
282,"left-to-right-point(23.75,11.25).json",ed2.fct.unl.pt,2,23.75,11.25,55.79886,2,1461867632101,,,,,,,,-53.0,,,-52.0,-52.0,,-87.0,-88.0,-86.0,-75.0,-70.0,-74.0,-57.0,-57.0,-58.0,,-64.0,-72.0,-76.0,-76.0,,-64.0,-64.0,,,,,,,,,
283,"left-to-right-point(23.75,11.25).json",ed2.fct.unl.pt,2,23.75,11.25,55.79886,3,1461867632101,,,,,,,,-52.0,,,-52.0,-52.0,,-88.0,-88.0,-86.0,-73.0,-73.0,-72.0,-57.0,-58.0,-55.0,,-66.0,-75.0,-77.0,-74.0,,-66.0,-66.0,,,,,,,,,
284,"left-to-right-point(23.75,11.25).json",ed2.fct.unl.pt,2,23.75,11.25,55.79886,4,1461867632101,,,,,,,,-50.0,,,-50.0,-50.0,,-88.0,-86.0,-87.0,-68.0,-69.0,-67.0,-65.0,-65.0,-65.0,,-67.0,-75.0,-74.0,-75.0,,-67.0,-67.0,,,,,,,,,
285,"left-to-right-point(23.75,11.25).json",ed2.fct.unl.pt,2,23.75,11.25,55.79886,5,1461867632101,,,,,,,,-51.0,,,-52.0,-51.0,,,-86.0,-87.0,-68.0,-71.0,-69.0,-58.0,-59.0,-58.0,,-63.0,-75.0,-75.0,-76.0,,-63.0,-63.0,,,,,,,,,
286,"left-to-right-point(23.75,11.25).json",ed2.fct.unl.pt,2,23.75,11.25,55.79886,6,1461867632101,,,,,,,,-51.0,,,-51.0,-52.0,,,,-86.0,-71.0,-71.0,-71.0,-67.0,-67.0,-66.0,,-66.0,-73.0,-75.0,-75.0,,-66.0,-66.0,,,,,,,,,
287,"left-to-right-point(23.75,11.25).json",ed2.fct.unl.pt,2,23.75,11.25,55.79886,7,1461867632101,,,,,,,,-52.0,,,-52.0,-53.0,,,,-86.0,-71.0,-71.0,-71.0,-58.0,-58.0,-59.0,,-67.0,-77.0,-77.0,-76.0,,-66.0,-67.0,,,,,,,,,
288,"left-to-right-point(23.75,11.25).json",ed2.fct.unl.pt,2,23.75,11.25,55.79886,8,1461867632101,,,,,,,,-51.0,,,-50.0,-51.0,,-87.0,,,-72.0,-70.0,-69.0,-59.0,-58.0,-58.0,,-66.0,-76.0,-76.0,-75.0,,-66.0,-66.0,,,,,,,,,
289,"left-to-right-point(23.75,11.25).json",ed2.fct.unl.pt,2,23.75,11.25,55.79886,9,1461867632101,,,,,,,,-51.0,,,-53.0,-52.0,,-87.0,,-87.0,-72.0,-73.0,-73.0,-58.0,-59.0,-57.0,,-66.0,-76.0,-76.0,-76.0,,-66.0,-66.0,,,,,,,,,
290,"left-to-right-point(23.75,11.25).json",ed2.fct.unl.pt,2,23.75,11.25,55.79886,10,1461867632101,,,,,,,,-52.0,,,-52.0,-52.0,,-87.0,,-88.0,-72.0,-69.0,-71.0,-58.0,-58.0,-56.0,,-67.0,-76.0,-76.0,-76.0,,-67.0,-66.0,,,,,,,,,
291,"left-to-right-point(23.75,11.25).json",ed2.fct.unl.pt,2,23.75,11.25,55.79886,11,1461867632101,,,,,,,,-52.0,,,-52.0,-52.0,,-87.0,,-87.0,-69.0,-68.0,-69.0,-57.0,-57.0,-57.0,,-66.0,-75.0,-75.0,-76.0,,-66.0,-71.0,,,,,,,,,
292,"left-to-right-point(23.75,11.25).json",ed2.fct.unl.pt,2,23.75,11.25,55.79886,12,1461867632101,,,,,,,,-51.0,,,-51.0,-51.0,,,,-87.0,-70.0,-72.0,-71.0,-57.0,-57.0,-56.0,,-67.0,-73.0,-75.0,-74.0,,-67.0,-66.0,,,,,,,,,
293,"left-to-right-point(23.75,11.25).json",ed2.fct.unl.pt,2,23.75,11.25,55.79886,13,1461867632101,,,,,,,,-51.0,,,-51.0,-51.0,,,-88.0,-87.0,-73.0,-69.0,-69.0,-56.0,-57.0,-57.0,,-67.0,-75.0,-75.0,-75.0,,-67.0,-67.0,,,,,,,,,
294,"left-to-right-point(23.75,11.25).json",ed2.fct.unl.pt,2,23.75,11.25,55.79886,14,1461867632101,,,,,,,,-52.0,,,-52.0,-52.0,,,-88.0,-88.0,-68.0,-69.0,-69.0,-57.0,-56.0,-55.0,,-66.0,-76.0,-75.0,-76.0,,-66.0,-67.0,,,,,,,,,
295,"left-to-right-point(23.75,11.25).json",ed2.fct.unl.pt,2,23.75,11.25,55.79886,15,1461867632101,,,,,,,,-52.0,,,-52.0,-52.0,,-87.0,-87.0,-88.0,-72.0,-71.0,-71.0,-58.0,-59.0,-58.0,,-66.0,-75.0,-76.0,-75.0,,-67.0,-66.0,,,,,,,,,
296,"left-to-right-point(23.75,11.25).json",ed2.fct.unl.pt,2,23.75,11.25,55.79886,16,1461867632101,,,,,,,,-52.0,,,-52.0,-52.0,,-85.0,-87.0,-86.0,-73.0,-73.0,-74.0,-56.0,-56.0,-56.0,,-66.0,-75.0,-77.0,-77.0,,-66.0,-66.0,,,,,,,,,
297,"left-to-right-point(23.75,11.25).json",ed2.fct.unl.pt,2,23.75,11.25,55.79886,17,1461867632101,,,,,,,,-64.0,,,-64.0,-65.0,,-88.0,-89.0,-88.0,-68.0,-66.0,-68.0,-56.0,-57.0,-57.0,,-65.0,-73.0,-77.0,-72.0,,-64.0,-64.0,,,,,,,,,
298,"left-to-right-point(23.75,11.25).json",ed2.fct.unl.pt,2,23.75,11.25,55.79886,18,1461867632101,,,,,,,,-51.0,,,-53.0,-52.0,,-88.0,-89.0,-88.0,-73.0,-72.0,-72.0,-57.0,-57.0,-55.0,,-65.0,-75.0,-75.0,-75.0,,-65.0,-65.0,,,,,,,,,
299,"left-to-right-point(23.75,11.25).json",ed2.fct.unl.pt,2,23.75,11.25,55.79886,19,1461867632101,,,,,,,,-51.0,,,-52.0,-51.0,,,,-88.0,-69.0,-70.0,-70.0,-56.0,-56.0,-57.0,,-65.0,-77.0,-76.0,-77.0,,-65.0,-65.0,,,,,,,,,
300,"left-to-right-point(25.75,11.25).json",ed2.fct.unl.pt,2,25.75,11.25,25.275482,0,1461867741888,,,,,,,,-56.0,,,-57.0,-58.0,,-88.0,-88.0,-89.0,-78.0,-77.0,-78.0,-56.0,-59.0,-57.0,,-70.0,-81.0,-82.0,-84.0,,-70.0,-65.0,,,,,,,,,
301,"left-to-right-point(25.75,11.25).json",ed2.fct.unl.pt,2,25.75,11.25,25.275482,1,1461867741888,,,,,,,,-67.0,,,-66.0,-62.0,,,-88.0,-90.0,-80.0,-77.0,-82.0,-63.0,-63.0,-63.0,,-66.0,-77.0,-77.0,-77.0,,-69.0,-66.0,,,,,,,,,
302,"left-to-right-point(25.75,11.25).json",ed2.fct.unl.pt,2,25.75,11.25,25.275482,2,1461867741888,,,,,,,,-62.0,,,-61.0,-61.0,,,,-90.0,-72.0,-72.0,-72.0,-68.0,-59.0,-68.0,,-73.0,-81.0,-80.0,-80.0,,-72.0,-73.0,,,,,,,,,
303,"left-to-right-point(25.75,11.25).json",ed2.fct.unl.pt,2,25.75,11.25,25.275482,3,1461867741888,,,,,,,,-61.0,,,-62.0,-61.0,,,,,-72.0,-76.0,-72.0,-62.0,-60.0,-60.0,,-69.0,-80.0,-81.0,-79.0,,-69.0,-69.0,,,,,,,,,
304,"left-to-right-point(25.75,11.25).json",ed2.fct.unl.pt,2,25.75,11.25,25.275482,4,1461867741888,,,,,,,,-63.0,,,-59.0,-59.0,,-88.0,,-88.0,-73.0,-73.0,-73.0,-58.0,-58.0,-57.0,,-77.0,-80.0,-82.0,-79.0,,-77.0,-78.0,,,,,,,,,
305,"left-to-right-point(25.75,11.25).json",ed2.fct.unl.pt,2,25.75,11.25,25.275482,5,1461867741888,,,,,,,,-59.0,,,-58.0,-59.0,,-87.0,,-88.0,-74.0,-74.0,-74.0,-59.0,-60.0,-59.0,,-75.0,-79.0,-79.0,-80.0,,-76.0,-75.0,,,,,,,,,
306,"left-to-right-point(25.75,11.25).json",ed2.fct.unl.pt,2,25.75,11.25,25.275482,6,1461867741888,,,,,,,,-61.0,,,-59.0,-59.0,,-89.0,-88.0,-88.0,-75.0,-75.0,-74.0,-59.0,-58.0,-59.0,,-76.0,-79.0,-78.0,-79.0,,-76.0,-76.0,,,,,,,,,
307,"left-to-right-point(25.75,11.25).json",ed2.fct.unl.pt,2,25.75,11.25,25.275482,7,1461867741888,,,,,,,,-62.0,,,-59.0,-59.0,,-88.0,-88.0,-88.0,-74.0,-74.0,-74.0,-67.0,-66.0,-66.0,,-75.0,-80.0,-79.0,-79.0,,-74.0,-75.0,,,,,,,,,
308,"left-to-right-point(25.75,11.25).json",ed2.fct.unl.pt,2,25.75,11.25,25.275482,8,1461867741888,,,,,,,,-61.0,,,-62.0,-62.0,,-88.0,,-88.0,-74.0,-73.0,-74.0,-67.0,-67.0,-67.0,,-75.0,-79.0,-79.0,-79.0,,-75.0,-75.0,,,,,,,,,
309,"left-to-right-point(25.75,11.25).json",ed2.fct.unl.pt,2,25.75,11.25,25.275482,9,1461867741888,,,,,,,,-59.0,,,-59.0,-60.0,,-88.0,-87.0,-87.0,-80.0,-79.0,-79.0,-59.0,-58.0,-59.0,,-75.0,-78.0,-79.0,-78.0,,-75.0,-75.0,,,,,,,,,
310,"left-to-right-point(25.75,11.25).json",ed2.fct.unl.pt,2,25.75,11.25,25.275482,10,1461867741888,,,,,,,,-59.0,,,-62.0,-59.0,,-88.0,-87.0,-88.0,-73.0,-73.0,-73.0,-59.0,-59.0,-58.0,,-75.0,-79.0,-79.0,-79.0,,-75.0,-67.0,,,,,,,,,
311,"left-to-right-point(25.75,11.25).json",ed2.fct.unl.pt,2,25.75,11.25,25.275482,11,1461867741888,,,,,,,,-59.0,,,-59.0,-59.0,,,,-89.0,-73.0,-75.0,-74.0,-59.0,-59.0,-58.0,,-71.0,-80.0,-80.0,-80.0,,-70.0,-66.0,,,,,,,,,
312,"left-to-right-point(25.75,11.25).json",ed2.fct.unl.pt,2,25.75,11.25,25.275482,12,1461867741888,,,,,,,,-59.0,,,-59.0,-60.0,,-87.0,,-87.0,-74.0,-74.0,-73.0,-61.0,-61.0,-60.0,,-70.0,-79.0,-80.0,-80.0,,-70.0,-69.0,,,,,,,,,
313,"left-to-right-point(25.75,11.25).json",ed2.fct.unl.pt,2,25.75,11.25,25.275482,13,1461867741888,,,,,,,,-62.0,,,-63.0,-63.0,,-88.0,-88.0,-88.0,-76.0,-76.0,-76.0,-59.0,-58.0,-59.0,,-67.0,-82.0,-80.0,-80.0,,-67.0,-67.0,,,,,,,,,
314,"left-to-right-point(25.75,11.25).json",ed2.fct.unl.pt,2,25.75,11.25,25.275482,14,1461867741888,,,,,,,,-62.0,,,-67.0,-66.0,,-87.0,-87.0,-90.0,-76.0,-73.0,-74.0,-59.0,-60.0,-59.0,,-76.0,-77.0,-78.0,-83.0,,-75.0,-75.0,,,,,,,,,
315,"left-to-right-point(25.75,11.25).json",ed2.fct.unl.pt,2,25.75,11.25,25.275482,15,1461867741888,,,,,,,,-58.0,,,-58.0,-58.0,,-87.0,-87.0,-88.0,-74.0,-74.0,-74.0,-59.0,-58.0,-57.0,,-76.0,-82.0,-83.0,-82.0,,-76.0,-75.0,,,,,,,,,
316,"left-to-right-point(25.75,11.25).json",ed2.fct.unl.pt,2,25.75,11.25,25.275482,16,1461867741888,,,,,,,,-62.0,,,-59.0,-62.0,,-85.0,-88.0,-88.0,-74.0,-75.0,-74.0,-59.0,-59.0,-59.0,,-74.0,-82.0,-77.0,-78.0,,-74.0,-74.0,,,,,,,,,
317,"left-to-right-point(25.75,11.25).json",ed2.fct.unl.pt,2,25.75,11.25,25.275482,17,1461867741888,,,,,,,,-62.0,,,-60.0,-59.0,,-85.0,-88.0,-91.0,-79.0,-79.0,-81.0,-65.0,-64.0,-63.0,,-67.0,-82.0,-82.0,-81.0,,-67.0,-66.0,,,,,,,,,
318,"left-to-right-point(25.75,11.25).json",ed2.fct.unl.pt,2,25.75,11.25,25.275482,18,1461867741888,,,,,,,,-62.0,,,-61.0,-63.0,,-88.0,-88.0,-91.0,-80.0,-77.0,-79.0,-63.0,-62.0,-62.0,,-75.0,-81.0,-81.0,-81.0,,-75.0,-75.0,,,,,,,,,
319,"left-to-right-point(25.75,11.25).json",ed2.fct.unl.pt,2,25.75,11.25,25.275482,19,1461867741888,,,,,,,,-57.0,,,-57.0,-57.0,,-88.0,,-88.0,-71.0,-73.0,-72.0,-58.0,-58.0,-57.0,,-76.0,-81.0,-82.0,-82.0,,-77.0,-75.0,,,,,,,,,
320,"left-to-right-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,15.237518,0,1461867890594,,,,,,,,-72.0,,,-73.0,-72.0,,,,,-75.0,-72.0,-73.0,-64.0,-64.0,-65.0,,-59.0,-80.0,-81.0,-81.0,,-58.0,-59.0,,,,,,,,,
321,"left-to-right-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,15.237518,1,1461867890594,,,,,,,,-65.0,,,-65.0,-65.0,,,,,-74.0,-73.0,-73.0,-54.0,-55.0,-54.0,,-57.0,-77.0,-76.0,-76.0,,-57.0,-57.0,,,,,,,,,
322,"left-to-right-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,15.237518,2,1461867890594,,,,,,,,-67.0,,,-70.0,-71.0,,,,,-69.0,-70.0,-70.0,-62.0,-62.0,-62.0,,-56.0,-77.0,-77.0,-77.0,,-56.0,-56.0,,,,,,,,,
323,"left-to-right-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,15.237518,3,1461867890594,,,,,,,,-64.0,,,-68.0,-65.0,,,,,-75.0,-74.0,-75.0,-62.0,-62.0,-62.0,,-57.0,-75.0,-77.0,-76.0,,-56.0,-56.0,,,,,,,,,
324,"left-to-right-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,15.237518,4,1461867890594,,,,,,,,-64.0,,,-64.0,-65.0,,,,,-72.0,-68.0,-72.0,-56.0,-56.0,-56.0,,-57.0,-74.0,-76.0,-76.0,,-57.0,-57.0,,,,,,,,,
325,"left-to-right-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,15.237518,5,1461867890594,,,,,,,,-68.0,,,-68.0,-62.0,,,,,-73.0,-73.0,-68.0,-59.0,-59.0,-58.0,,-57.0,-77.0,-78.0,-77.0,,-57.0,-56.0,,,,,,,,,
326,"left-to-right-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,15.237518,6,1461867890594,,,,,,,,-67.0,,,-69.0,-72.0,,,,,-66.0,-67.0,-67.0,-58.0,-58.0,-58.0,,-57.0,-73.0,-77.0,-77.0,,-57.0,-57.0,,,,,,,,,
327,"left-to-right-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,15.237518,7,1461867890594,,,,,,,,-65.0,,,-74.0,-65.0,,,,,-66.0,-66.0,-66.0,-59.0,-58.0,-58.0,,-56.0,-77.0,-78.0,-77.0,,-57.0,-57.0,,,,,,,,,
328,"left-to-right-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,15.237518,8,1461867890594,,,,,,,,-67.0,,,-66.0,-66.0,,,,,-69.0,-69.0,-66.0,-59.0,-60.0,-59.0,,-56.0,-76.0,-77.0,-78.0,,-61.0,-57.0,,,,,,,,,
329,"left-to-right-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,15.237518,9,1461867890594,,,,,,,,-64.0,,,-65.0,-64.0,,,,,-69.0,-70.0,-71.0,-59.0,-59.0,-58.0,,-57.0,-74.0,-77.0,-77.0,,-57.0,-57.0,,,,,,,,,
330,"left-to-right-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,15.237518,10,1461867890594,,,,,,,,-73.0,,,-65.0,-73.0,,,,,-71.0,-71.0,-67.0,-59.0,-58.0,-59.0,,-57.0,-77.0,-78.0,-78.0,,-57.0,-57.0,,,,,,,,,
331,"left-to-right-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,15.237518,11,1461867890594,,,,,,,,-67.0,,,-66.0,-66.0,,,,,-73.0,-73.0,-72.0,-59.0,-59.0,-58.0,,-57.0,-77.0,-77.0,-78.0,,-56.0,-57.0,,,,,,,,,
332,"left-to-right-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,15.237518,12,1461867890594,,,,,,,,-73.0,,,-73.0,-72.0,,,,,-68.0,-68.0,-68.0,-59.0,-59.0,-58.0,,-57.0,-74.0,-77.0,-77.0,,-56.0,-56.0,,-90.0,,,,,,,
333,"left-to-right-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,15.237518,13,1461867890594,,,,,,,,-70.0,,,-70.0,-70.0,,,,,-67.0,-70.0,-67.0,-59.0,-59.0,-59.0,,-57.0,-79.0,-78.0,-77.0,,-57.0,-57.0,,-90.0,,,,,,,
334,"left-to-right-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,15.237518,14,1461867890594,,,,,,,,-66.0,,,-66.0,-66.0,,,,,-77.0,-78.0,-77.0,-68.0,-68.0,-67.0,,-57.0,-76.0,-76.0,-77.0,,-57.0,-56.0,,,,,,,,,
335,"left-to-right-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,15.237518,15,1461867890594,,,,,,,,-65.0,,,-65.0,-65.0,,,,,-73.0,-73.0,-69.0,-57.0,-57.0,-57.0,,-57.0,-78.0,-78.0,-77.0,,-57.0,-57.0,,,,,,,,,
336,"left-to-right-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,15.237518,16,1461867890594,,,,,,,,-64.0,,,-63.0,-65.0,,,,,-67.0,-67.0,-70.0,-61.0,-59.0,-59.0,,-57.0,-78.0,-73.0,-77.0,,-57.0,-57.0,,,,,,,,,
337,"left-to-right-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,15.237518,17,1461867890594,,,,,,,,-66.0,,,-65.0,-66.0,,,,,-69.0,-69.0,-69.0,-58.0,-58.0,-59.0,,-58.0,-77.0,-77.0,-77.0,,-57.0,-57.0,,,,,,,,,
338,"left-to-right-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,15.237518,18,1461867890594,,,,,,,,-66.0,,,-66.0,-66.0,,,,,-67.0,-71.0,-67.0,-59.0,-58.0,-59.0,,-57.0,-78.0,-78.0,-74.0,,-57.0,-57.0,,,,,,,,,
339,"left-to-right-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,15.237518,19,1461867890594,,,,,,,,-65.0,,,-65.0,-65.0,,,,,-72.0,-69.0,-72.0,-58.0,-59.0,-59.0,,-56.0,-75.0,-77.0,-77.0,,-57.0,-57.0,,,,,,,,,
340,"left-to-right-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,19.427795,0,1461868019977,,,,,,,,-72.0,,,-73.0,-72.0,,,,,-74.0,-74.0,-75.0,-58.0,-57.0,-58.0,,-55.0,-75.0,-75.0,-79.0,,-56.0,-56.0,,-91.0,,,,,,,
341,"left-to-right-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,19.427795,1,1461868019977,,,,,,,,-64.0,,,-64.0,-64.0,,,,,-75.0,-75.0,-76.0,-54.0,-54.0,-54.0,,-55.0,-77.0,-78.0,-78.0,,-56.0,-56.0,,,,,,,,,
342,"left-to-right-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,19.427795,2,1461868019977,,,,,,,,-63.0,,,-62.0,-62.0,,,,,-77.0,-77.0,-76.0,-62.0,-61.0,-62.0,,-55.0,-82.0,-82.0,-80.0,,-55.0,-55.0,,,,,,,,,
343,"left-to-right-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,19.427795,3,1461868019977,,,,,,,,-63.0,,,-63.0,-62.0,,,,,-74.0,-74.0,,-61.0,-59.0,-59.0,,-58.0,-77.0,-78.0,-79.0,,-59.0,-58.0,,,,,,,,,
344,"left-to-right-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,19.427795,4,1461868019977,,,,,,,,-62.0,,,-61.0,-61.0,,,,,-77.0,-77.0,-77.0,-60.0,-62.0,-59.0,,-57.0,-81.0,-81.0,-80.0,,-57.0,-56.0,,,,,,,,,
345,"left-to-right-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,19.427795,5,1461868019977,,,,,,,,-59.0,,,-59.0,-58.0,,,,,-76.0,-75.0,-77.0,-59.0,-62.0,-60.0,,-56.0,-77.0,-80.0,-80.0,,-57.0,-56.0,,,,,,,,,
346,"left-to-right-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,19.427795,6,1461868019977,,,,,,,,-62.0,,,-62.0,-62.0,,,,,-75.0,-76.0,-76.0,-62.0,-62.0,-62.0,,-57.0,-81.0,-81.0,-80.0,,-57.0,-57.0,,-90.0,,,,,,,
347,"left-to-right-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,19.427795,7,1461868019977,,,,,,,,-63.0,,,-62.0,-63.0,,,,,-76.0,-78.0,-78.0,-59.0,-59.0,-58.0,,-57.0,-81.0,-80.0,-80.0,,-57.0,-58.0,,-90.0,,,,,,,
348,"left-to-right-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,19.427795,8,1461868019977,,,,,,,,-63.0,,,-63.0,-63.0,,,,,-76.0,-77.0,-76.0,-52.0,-52.0,-53.0,,-56.0,-79.0,-79.0,-80.0,,-56.0,-56.0,,,,,,,,,
349,"left-to-right-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,19.427795,9,1461868019977,,,,,,,,-62.0,,,-61.0,-61.0,,,,,-75.0,-74.0,-75.0,-59.0,-59.0,-59.0,,-56.0,-81.0,-81.0,-82.0,,-57.0,-57.0,,,,,,,,,
350,"left-to-right-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,19.427795,10,1461868019977,,,,,,,,-63.0,,,-63.0,-63.0,,,,,-76.0,-76.0,-76.0,-59.0,-60.0,-61.0,,-57.0,-79.0,-79.0,-80.0,,-57.0,-57.0,,,,,,,,,
351,"left-to-right-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,19.427795,11,1461868019977,,,,,,,,-59.0,,,-59.0,-62.0,,,,,-74.0,-75.0,-75.0,-59.0,-62.0,-61.0,,-57.0,-78.0,-82.0,-79.0,,-58.0,-57.0,,,,,,,,,
352,"left-to-right-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,19.427795,12,1461868019977,,,,,,,,-65.0,,,-66.0,-65.0,,,,,-76.0,-76.0,-75.0,-62.0,-62.0,-60.0,,-58.0,-79.0,-78.0,-83.0,,-57.0,-57.0,,,,,,,,,
353,"left-to-right-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,19.427795,13,1461868019977,,,,,,,,-62.0,,,-62.0,-61.0,,,,,-76.0,-73.0,-73.0,-60.0,-59.0,-59.0,,-57.0,-81.0,-80.0,-80.0,,-56.0,-57.0,,,,,,,,,
354,"left-to-right-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,19.427795,14,1461868019977,,,,,,,,-70.0,,,-70.0,-69.0,,,,,-76.0,-78.0,-73.0,-60.0,-59.0,-59.0,,-58.0,-79.0,-79.0,-79.0,,-58.0,-57.0,,,,,,,,,
355,"left-to-right-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,19.427795,15,1461868019977,,,,,,,,-62.0,,,-62.0,-62.0,,,,,-78.0,-75.0,-75.0,-50.0,-50.0,-49.0,,-57.0,-80.0,-80.0,-81.0,,-57.0,-58.0,,,,,,,,,
356,"left-to-right-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,19.427795,16,1461868019977,,,,,,,,-62.0,,,-69.0,-70.0,,,,,-75.0,-74.0,-76.0,-50.0,-50.0,-50.0,,-57.0,-79.0,-80.0,-80.0,,-57.0,-57.0,,,,,,,,,
357,"left-to-right-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,19.427795,17,1461868019977,,,,,,,,-70.0,,,-70.0,-65.0,,,,,-78.0,-77.0,-76.0,-49.0,-50.0,-50.0,,-57.0,-79.0,-79.0,-80.0,,-56.0,-56.0,,,,,,,,,
358,"left-to-right-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,19.427795,18,1461868019977,,,,,,,,-62.0,,,-62.0,-62.0,,,,,-74.0,-73.0,-74.0,-60.0,-59.0,-62.0,,-57.0,-79.0,-79.0,-79.0,,-57.0,-56.0,,,,,,,,,
